saleid,ProductID,Date,Zip,Units,Revenue
651,599,2007-05-28,70047,1,10643.85
652,676,2002-02-15,17013,1,10048.5
653,785,2004-02-08,44212,1,692.37
654,591,2005-09-05,77357,1,10958.85
655,927,2005-05-16,33549,1,5417.37
656,736,2008-07-08,97209,1,4535.37
657,2387,2007-08-24,33569,1,6236.37
658,976,2002-12-29,29009,1,3779.37
659,753,2003-12-12,83871,1,2960.37
660,2255,2004-06-29,36305,1,679.77
661,2235,2007-10-26,34945,1,786.87
662,506,2012-01-27,73160,1,14930.37
663,973,2014-04-26,77095,1,7717.5
664,974,2011-11-30,72211,1,8031.87
665,615,2012-11-11,8701,1,8189.37
666,1114,2004-06-18,37072,1,1826.37
667,1089,2010-12-18,44260,1,4598.37
668,1201,2002-11-10,61032,1,6929.37
669,803,2006-06-29,85650,1,1952.37
670,2252,2001-10-18,21117,1,1637.37
671,990,2007-09-29,94553,1,5480.37
672,115,2008-05-13,33904,1,10757.25
673,945,2010-07-27,51103,1,8189.37
674,559,2007-12-30,6340,1,7808.85
675,992,2003-03-12,41605,1,3338.37
676,2280,2004-01-30,30238,1,1857.87
677,473,2008-04-12,34945,1,18452.7
678,1924,2009-07-27,94533,1,4409.37
679,1182,2011-02-28,94601,1,2834.37
680,1058,2007-01-21,10591,1,1637.37
681,1518,2004-11-24,29627,1,2046.24
682,103,2003-10-04,95765,1,10262.7
683,605,2009-12-29,51558,1,5039.37
684,2236,2012-02-18,45775,1,2387.7
685,727,2000-09-09,48879,1,818.37
686,445,2004-11-25,8867,1,10706.85
687,762,2011-11-04,81211,1,2330.37
688,910,2002-09-27,28546,2,10330.74
689,795,2000-05-15,80135,1,3338.37
690,2212,2004-12-28,2536,1,1070.37
691,604,2009-08-14,8021,1,6299.37
692,1425,2002-03-11,83607,1,3589.74
693,571,2003-11-17,31799,1,6325.2
694,470,2013-01-19,55406,1,12284.37
695,537,2014-03-28,32092,1,10079.37
696,2331,2011-05-12,77384,1,7868.7
697,1045,1999-10-15,71701,1,2487.87
698,2250,2003-07-17,15401,1,1511.37
699,981,2004-01-16,62549,1,1889.37
700,800,2003-06-30,77511,1,3149.37
701,907,2005-03-03,95762,1,6929.37
702,2396,2005-10-19,54467,1,1164.87
703,940,2000-10-24,15330,1,8252.37
704,981,2004-01-18,24540,1,1889.37
705,2255,2001-06-18,43231,1,723.87
706,606,2002-01-23,21704,1,3814.65
707,736,2010-10-26,47943,1,4724.37
708,1926,2003-12-05,26059,1,1196.37
709,1131,2001-04-17,6779,1,5039.37
710,551,2004-07-31,37659,1,11084.85
711,786,2003-12-26,92673,1,692.37
712,977,2011-05-05,59634,1,6299.37
713,551,2004-11-27,77386,1,11084.85
714,1062,2003-06-03,35043,1,1794.87
715,2081,2004-02-29,73069,1,2708.37
716,1577,2012-02-10,73505,1,5983.74
717,907,2008-05-29,92629,1,7244.37
718,349,2012-08-17,10462,1,6296.85
719,2234,2006-11-16,17229,1,818.37
720,764,2012-08-10,80908,1,4674.6
721,1879,2012-01-11,56528,1,11969.37
722,1392,2003-09-20,44906,1,1699.74
723,2089,2014-11-15,90732,1,9449.37
724,757,2000-11-01,99901,1,1007.37
725,936,2001-09-23,80221,1,5984.37
726,239,2007-01-29,48064,1,4721.85
727,1061,2002-10-23,85222,2,3589.74
728,1892,2006-04-25,65612,1,10016.37
729,585,2012-06-20,85365,1,5039.37
730,109,2014-07-22,80916,1,15088.5
731,2275,2010-10-15,14607,1,4724.37
732,2359,2005-10-29,72476,1,5417.37
733,2252,2002-11-13,74008,1,1637.37
734,1086,2009-06-05,83704,1,1101.87
735,438,2007-02-25,61571,1,11525.85
736,794,2009-11-28,58757,1,1070.37
737,907,2009-02-28,21228,1,7307.37
738,785,2003-09-27,19060,1,692.37
739,785,2001-04-25,93292,1,818.37
740,1165,2004-09-19,32131,1,6929.37
741,1050,2011-11-13,62880,1,3338.37
742,599,2008-12-05,6053,1,10643.85
743,625,2008-06-01,32806,1,16058.7
744,2252,2005-05-12,80247,1,1574.37
745,1975,2007-06-30,78412,2,1384.74
746,779,2009-10-30,98311,2,8314.74
747,2090,2006-08-28,31520,1,4283.37
748,432,2006-10-06,60030,1,11163.6
749,2064,2003-12-24,32779,1,5952.87
750,2077,2012-09-26,54241,1,4661.37
751,757,2002-10-29,75088,1,1007.37
752,910,2006-11-24,22304,1,5354.37
753,1124,2009-12-23,37686,1,8189.37
754,990,2009-02-20,48085,1,5732.37
755,826,2003-02-19,28613,1,11024.37
756,2269,2008-10-27,49719,1,3999.87
757,777,2005-06-29,71701,1,1385.37
758,487,2008-12-24,30813,1,13037.85
759,1139,2005-02-02,12025,1,8189.37
760,1110,2002-07-31,1057,1,2519.37
761,955,2010-10-07,57717,1,9764.37
762,1117,2000-11-25,71837,1,3590.37
763,644,2005-08-25,43082,1,10470.6
764,1188,2000-10-14,10993,1,5669.37
765,1924,2008-03-29,48756,1,4220.37
766,946,2006-01-20,53209,1,8378.37
767,406,2010-11-22,32128,1,22994.37
768,793,2006-01-27,32506,1,975.87
769,793,2006-10-29,80138,1,975.87
770,2084,2008-02-23,49201,1,7937.37
771,760,2003-08-28,92139,1,1763.37
772,2050,1999-11-15,14727,1,5984.37
773,990,2006-04-04,11550,1,5354.37
774,449,2011-11-14,43015,1,13226.22
775,2240,2000-06-15,93552,1,1038.87
776,2212,2004-06-22,93908,1,1070.37
777,2277,2002-08-15,46032,1,3716.37
778,681,2006-05-27,35046,1,9311.4
779,976,2002-09-19,40004,1,3779.37
780,604,2006-11-23,85304,1,6309.45
781,506,2012-11-19,37686,1,14993.37
782,2136,2013-10-12,8844,1,5543.37
783,734,2009-09-27,98623,1,4787.37
784,565,2006-01-25,94544,1,10889.55
785,541,2009-10-28,17545,1,16184.7
786,615,2012-11-08,63090,1,8189.37
787,475,2002-02-03,7081,1,11957.4
788,2380,2009-01-10,38117,1,3842.37
789,1053,2009-11-13,21822,1,3527.37
790,1435,2005-10-07,19503,1,4093.74
791,2055,2009-10-07,48532,1,7559.37
792,487,2007-07-06,77531,1,12722.85
793,615,2008-10-14,97478,1,8186.85
794,963,2014-11-20,33016,1,5191.2
795,2355,2005-06-01,6473,1,7055.37
796,674,2010-07-26,68046,1,8315.37
797,2241,2000-11-25,27028,1,1038.87
798,475,2006-08-22,40047,1,13031.55
799,786,2002-06-17,45662,1,818.37
800,2379,2007-11-03,78664,1,2204.37
801,604,2007-12-29,73160,1,6107.85
802,1871,2013-03-28,92530,1,12756.87
803,2253,2002-12-11,49333,1,1637.37
804,2094,2001-09-30,48353,1,5259.87
805,684,2007-01-31,30331,1,10517.85
806,2254,2005-06-27,19114,1,679.77
807,2053,2007-09-27,80232,1,4094.37
808,1001,2009-03-17,16673,1,5102.37
809,548,2008-03-05,7748,1,6107.85
810,2385,2006-10-25,76248,1,8555.4
811,472,2004-03-08,6095,1,11535.3
812,785,2004-02-13,61008,1,692.37
813,1182,2007-09-21,55016,1,1889.37
814,1097,2006-11-09,13796,1,3716.37
815,2359,2002-10-30,22655,1,5291.37
816,1215,2001-07-15,75062,1,4409.37
817,927,2006-10-30,82901,1,5669.37
818,615,2008-04-27,49437,1,8186.85
819,910,2002-01-30,21009,1,5165.37
820,1085,2009-10-23,48116,1,1101.87
821,993,2009-09-30,23435,1,4409.37
822,438,2010-10-16,52804,1,11969.37
823,690,2013-11-18,62062,1,5102.37
824,2055,2007-02-28,92308,1,6992.37
825,2254,2014-01-30,37918,1,907.2
826,804,2005-05-30,92223,1,1952.37
827,2053,2003-04-10,92111,1,3905.37
828,551,2006-08-20,12839,1,11469.15
829,2219,2004-06-22,41149,1,1700.37
830,1182,2000-04-15,43211,1,1889.37
831,556,2011-06-09,33186,1,10268.37
832,786,2002-09-25,90638,1,818.37
833,990,2002-05-19,93454,1,5291.37
834,768,2001-10-30,60552,1,1259.37
835,663,2000-10-01,44130,1,9261.0
836,1965,2004-11-11,28382,1,1070.37
837,467,2002-10-13,94590,1,10870.65
838,2100,2014-03-17,27801,1,4976.37
839,2064,2002-04-30,76028,1,5952.87
840,768,2003-06-19,30292,1,1133.37
841,510,2006-05-02,46221,1,10927.35
842,1120,2005-07-03,42206,1,2172.87
843,2204,2002-10-02,31519,1,1889.37
844,566,2004-04-14,32960,1,11777.85
845,1433,2008-12-18,5155,1,4219.74
846,925,2014-05-29,31601,1,3779.37
847,551,2004-12-24,46818,1,11084.85
848,418,2007-10-13,80907,1,11040.75
849,785,2003-11-10,43551,1,692.37
850,791,2004-11-05,49456,1,755.37
851,993,2011-03-30,91722,1,4409.37
852,778,2004-11-13,60002,1,1385.37
853,658,2002-08-05,54829,1,10895.85
854,2237,2006-11-04,30170,1,2141.37
855,2218,2012-06-22,23185,1,1889.37
856,792,2008-10-17,80925,1,849.87
857,551,2006-07-17,64114,1,11469.15
858,1975,2002-02-21,10537,1,692.37
859,438,2009-05-10,33063,1,11765.25
860,2235,1999-07-15,68131,1,786.87
861,457,2010-03-17,33904,1,11969.37
862,1927,2004-11-10,44402,1,1070.37
863,475,2000-12-19,45601,1,11736.9
864,2269,2003-04-21,52211,1,3527.37
865,1053,2009-12-03,87504,1,3527.37
866,976,2004-11-14,15642,1,3779.37
867,1120,2013-06-14,62817,1,2582.37
868,791,2008-12-13,73159,1,849.87
869,2205,1999-10-15,32817,1,2078.37
870,778,2010-12-25,58007,1,1542.87
871,907,2008-03-07,43232,1,7244.37
872,400,2003-06-04,17104,1,9267.3
873,2055,2000-11-02,48091,1,6803.37
874,1070,2007-05-16,32060,1,1889.37
875,981,2005-04-20,75020,1,1889.37
876,1171,2008-11-07,71047,1,3968.37
877,792,2007-05-28,37617,1,818.37
878,792,2006-04-30,6492,1,818.37
879,2254,2005-03-30,59101,1,679.77
880,1059,2011-04-11,80135,1,1952.37
881,964,2003-05-27,86047,1,4031.37
882,2368,2013-11-30,98223,1,9191.7
883,945,2009-11-18,49508,1,8189.37
884,651,2014-11-29,16506,1,10016.37
885,1821,2011-03-16,95008,1,3779.37
886,758,2004-02-27,49327,1,881.37
887,757,2002-01-06,77805,1,1007.37
888,1112,2000-01-15,46350,1,1397.97
889,333,2008-12-30,17406,1,10076.85
890,3,2009-05-07,13760,1,10552.5
891,739,2002-05-14,98665,1,2078.37
892,1394,2003-07-05,92683,1,4566.24
893,1184,2001-03-29,70062,1,7559.37
894,2215,2003-12-11,91342,1,4031.37
895,2359,2010-10-09,50009,1,5606.37
896,2352,2007-03-19,32073,1,4472.37
897,762,2004-10-30,30458,1,2141.37
898,604,2009-01-05,64841,1,6233.85
899,779,2008-06-30,92325,1,4031.37
900,2388,1999-11-15,15116,1,3716.37
901,2406,2000-03-15,80920,2,2140.74
902,816,2002-11-25,10021,1,3968.37
903,481,2001-10-13,36507,1,9273.6
904,681,2003-07-28,8722,1,8590.05
905,927,2007-12-21,27610,1,5984.37
906,580,2006-09-05,29483,1,9909.9
907,605,2007-04-03,36301,1,4910.85
908,927,2008-08-19,89403,1,6047.37
909,761,2009-03-18,94928,1,2298.87
910,726,2001-04-30,92867,1,1385.37
911,778,2006-03-14,53808,1,1416.87
912,653,2012-06-22,45383,1,10488.87
913,635,2001-04-27,27215,1,10265.85
914,494,2012-07-27,12061,1,19340.37
915,2045,2008-06-27,95210,1,5606.37
916,1230,2001-02-22,46122,1,6299.37
917,1879,2012-08-29,16148,1,11969.37
918,467,2003-12-11,94568,1,11128.95
919,2212,2006-06-27,30134,1,1070.37
920,1392,2010-02-10,53516,1,2266.74
921,465,2014-08-03,65606,1,14174.37
922,1850,2010-10-30,12304,1,1826.37
923,1383,2001-07-17,44460,1,4062.24
924,740,2001-06-15,93637,1,2078.37
925,1845,2011-11-30,19121,1,1322.37
926,585,2013-08-21,92069,1,5102.37
927,907,2009-11-30,42262,2,14614.74
928,2219,2007-10-26,80501,1,1763.37
929,791,2005-04-28,93308,1,755.37
930,1203,2001-12-21,16505,1,3842.37
931,763,2012-08-09,30736,1,4674.6
932,2054,2004-01-16,45069,1,6614.37
933,1187,2006-04-27,36312,1,5417.37
934,1181,2003-10-02,7524,1,5039.37
935,2280,2006-03-21,11714,1,1952.37
936,2331,2014-10-04,1151,1,9002.7
937,2236,2014-02-16,43452,1,2513.7
938,915,2004-02-12,72712,1,6677.37
939,764,2009-11-26,75647,1,3999.87
940,927,2005-12-13,47331,1,5417.37
941,733,2003-03-25,44024,1,3968.37
942,939,2009-02-13,20197,1,4283.37
943,2391,2007-05-14,64061,1,9260.37
944,1924,2008-02-29,99114,1,4220.37
945,449,2013-05-05,89169,1,12473.37
946,647,2001-11-25,45244,1,10732.05
947,1191,2003-07-06,72212,1,3212.37
948,758,2003-03-30,19320,1,1007.37
949,1000,2011-12-16,20903,1,1290.87
950,759,2003-06-11,92551,1,1763.37
951,2235,2003-11-21,37745,1,849.87
952,2235,2000-06-15,70816,1,786.87
953,736,2011-08-28,44484,1,4724.37
954,609,2007-10-25,71112,1,10769.85
955,1183,2011-11-30,63021,1,8189.37
956,996,2004-08-26,91709,1,8441.37
957,201,2013-10-27,23930,1,18836.37
958,94,2001-10-30,80134,1,10521.0
959,1965,2004-01-31,28533,1,1070.37
960,2255,2003-06-10,72761,1,723.87
961,2366,2014-11-30,75043,1,5222.7
962,990,2007-01-29,44310,1,5606.37
963,604,2009-09-21,84096,1,6299.37
964,407,2010-08-20,2536,1,20505.87
965,2210,2001-05-03,85268,1,1290.87
966,475,2000-01-15,48473,1,11642.4
967,1171,2014-04-09,92509,1,4724.37
968,634,2003-02-22,94563,1,10955.7
969,2055,1999-10-15,53536,1,6614.37
970,1191,2004-03-24,98205,1,3023.37
971,2218,2006-11-30,80130,1,1731.87
972,2331,2006-10-28,30152,1,7181.37
973,1005,2002-07-16,90068,1,1290.87
974,785,2001-06-11,19512,1,818.37
975,992,2002-01-23,74501,1,3338.37
976,1453,2005-05-22,93274,1,4755.24
977,1118,2013-10-24,92064,1,4787.37
978,2084,2011-03-21,7644,1,8000.37
979,2204,2001-12-05,86004,1,1889.37
980,725,2000-06-15,8004,1,1385.37
981,989,2001-01-25,7604,1,5228.37
982,729,2002-05-19,95020,1,3716.37
983,777,2009-06-10,75568,1,1542.87
984,726,2005-02-26,46385,1,1322.37
985,449,2013-12-07,7003,1,12473.37
986,789,2008-04-22,92567,1,2708.37
987,2262,2007-08-24,81631,1,3842.37
988,1174,2004-11-28,35640,1,6929.37
989,927,2006-10-10,24557,1,5669.37
990,2234,2004-08-09,38357,1,786.87
991,412,2009-05-28,48390,1,19529.37
992,599,2007-09-27,15027,1,10643.85
993,2331,2013-09-01,32405,1,8687.7
994,1191,2006-04-13,37922,1,3023.37
995,632,2004-02-18,56054,1,4844.7
996,606,2003-03-10,49091,1,4054.05
997,635,2002-05-08,90680,1,10391.85
998,732,2014-04-22,76109,1,1763.37
999,1115,2013-07-03,77336,1,5354.37
1000,676,2011-08-26,39553,1,9134.37
1001,2254,2002-09-20,98944,1,723.87
1002,1188,2000-01-15,11514,1,5669.37
1003,990,2001-05-06,92692,1,5291.37
1004,733,2003-03-21,95758,1,3968.37
1005,826,2007-05-21,78248,1,13733.37
1006,2215,2006-10-17,74523,1,4283.37
1007,1000,2007-12-22,10016,1,1196.37
1008,2380,2011-01-29,74956,1,3968.37
1009,2400,2002-07-28,22305,1,1133.37
1010,438,2010-02-17,60067,1,11969.37
1011,740,2002-09-28,92345,1,2078.37
1012,2219,2014-06-30,8822,2,4145.4
1013,1053,2008-12-13,46356,1,3369.87
1014,1049,2012-09-30,11003,1,3338.37
1015,2355,2008-02-28,32405,1,7181.37
1016,559,2003-08-28,78250,1,7720.65
1017,725,2000-01-15,34953,1,1385.37
1018,2373,2003-02-05,12594,1,6929.37
1019,2353,2003-02-28,53581,1,4976.37
1020,786,2002-06-30,86025,1,818.37
1021,143,2005-09-09,85086,1,5550.3
1022,657,2006-08-15,85383,1,11217.15
1023,2407,2001-02-26,57077,1,975.87
1024,2099,2011-09-30,70726,1,5165.37
1025,946,2003-12-28,98370,1,8315.37
1026,770,2002-11-23,85306,1,3149.37
1027,675,2006-04-12,33187,1,7862.4
1028,725,2001-09-30,40741,1,1448.37
1029,2090,2006-09-30,25414,1,4283.37
1030,580,1999-07-15,57532,1,8816.85
1031,407,2011-04-24,32907,1,19214.37
1032,964,2001-12-14,92320,1,3905.37
1033,604,2005-04-27,28311,1,5981.85
1034,981,2002-02-15,40503,1,1889.37
1035,990,2001-11-10,84084,1,5291.37
1036,2094,2003-10-23,43062,1,5259.87
1037,489,2011-10-25,12901,1,11969.37
1038,2237,2014-09-28,59722,1,2513.7
1039,2331,2013-03-12,10035,1,8561.7
1040,725,2005-02-27,15832,1,1322.37
1041,967,2005-01-30,46530,1,8378.37
1042,792,2012-06-17,70360,1,970.2
1043,760,2012-01-22,8096,1,2015.37
1044,1982,2009-10-20,2715,1,3842.37
1045,792,2005-12-28,20176,1,786.87
1046,2331,2006-10-27,53913,1,7307.37
1047,2373,2002-11-06,80241,1,7055.37
1048,1495,2010-01-23,89146,1,5038.74
1049,2279,1999-09-15,6513,1,1983.87
1050,781,2013-05-30,78746,1,1556.1
1051,2345,2009-05-10,89119,1,5354.37
1052,2254,2000-01-15,11436,1,692.37
1053,465,2014-10-07,54313,1,14174.37
1054,475,2006-12-10,43119,1,13031.55
1055,989,2007-12-16,98003,1,5480.37
1056,1979,2002-03-24,73034,1,3149.37
1057,2206,2014-11-28,80487,1,1379.7
1058,967,2001-11-15,22554,1,7874.37
1059,1483,2000-07-21,91710,1,912.24
1060,2277,2007-02-28,91722,12,41572.44
1061,674,2011-06-20,78572,1,8189.37
1062,729,2001-02-28,28638,1,3716.37
1063,2219,2007-12-14,18507,1,1763.37
1064,760,2006-08-23,76092,1,1952.37
1065,529,2005-12-13,53051,1,5477.85
1066,2240,2000-11-16,6033,1,1038.87
1067,927,2006-12-14,11722,1,5669.37
1068,767,2004-06-27,71291,1,1133.37
1069,1182,2002-04-02,11413,1,1889.37
1070,596,2003-01-22,75211,1,9566.55
1071,1066,2004-01-30,91733,1,3716.37
1072,2092,2005-11-23,2865,1,4094.37
1073,589,2013-03-05,98230,1,10079.37
1074,990,2005-05-11,70740,1,5354.37
1075,600,2002-02-22,49265,1,8564.85
1076,993,2008-12-13,78041,1,4283.37
1077,969,2013-12-10,44124,1,5039.37
1078,491,2007-04-10,85028,1,11226.6
1079,1131,2000-08-14,27807,1,5039.37
1080,1489,2004-10-09,26525,1,3211.74
1081,1319,2011-11-05,15210,1,4975.74
1082,1065,2005-12-07,39657,1,3716.37
1083,2098,2004-03-30,10460,1,3527.37
1084,559,2009-01-29,32341,1,7556.85
1085,2071,2003-09-27,43506,1,4157.37
1086,2255,2001-05-09,37920,1,692.37
1087,733,2008-09-14,21702,1,4535.37
1088,2396,2007-03-30,48054,2,2329.74
1089,910,2000-08-24,30635,1,4976.37
1090,2368,2010-06-30,55379,1,9191.7
1091,729,2005-09-30,82901,1,3905.37
1092,2090,2011-09-29,13346,1,4598.37
1093,1109,2003-01-11,25504,1,2519.37
1094,1111,2000-06-15,35184,1,1397.97
1095,788,2003-04-18,92509,1,3779.37
1096,964,2003-10-30,18041,1,3968.37
1097,656,2012-10-02,2559,1,10803.87
1098,2359,2006-10-01,70816,1,5417.37
1099,753,2000-01-15,73135,1,2960.37
1100,2090,2005-04-30,71303,1,4283.37
1101,609,2004-10-20,30252,1,10234.35
1102,1673,2012-10-23,47905,1,10394.37
1103,467,2001-12-18,52565,1,10732.05
1104,604,2002-11-02,68048,1,5767.65
1105,790,2008-06-26,78753,1,2708.37
1106,2055,2012-10-17,77075,1,8630.37
1107,777,2005-06-14,27455,1,1385.37
1108,604,2003-08-08,12871,1,5937.75
1109,989,2003-02-27,36544,1,5039.37
1110,826,2006-01-26,62294,1,11465.37
1111,927,2003-10-30,54615,1,5417.37
1112,2070,1999-11-15,48146,1,6236.37
1113,1995,2006-05-01,18974,1,5007.87
1114,1085,2010-08-05,76657,1,1416.87
1115,2218,2005-05-12,97478,1,1700.37
1116,487,2009-01-30,91722,1,13163.85
1117,2332,2008-03-20,92688,1,5921.37
1118,778,2007-06-20,30549,1,1492.47
1119,2250,2002-06-19,37087,1,1511.37
1120,31,2000-11-11,91364,1,8939.7
1121,617,2003-02-28,85297,1,10136.7
1122,936,2001-12-27,40511,1,5984.37
1123,1866,2009-02-11,21210,1,13229.37
1124,763,2008-09-30,98671,1,3999.87
1125,2394,2004-11-26,60472,1,1385.37
1126,1124,2008-01-18,37075,1,8252.37
1127,2074,2000-11-02,60110,1,3936.87
1128,592,2001-08-08,48335,1,11557.35
1129,791,2005-11-18,78414,1,786.87
1130,768,2003-11-15,83644,1,1133.37
1131,407,2014-01-15,61348,1,19529.37
1132,1906,2014-12-30,89403,1,9134.37
1133,2045,2008-10-18,70037,1,5606.37
1134,939,2009-08-19,37743,1,4472.37
1135,854,2008-02-04,37918,1,8819.37
1136,1912,2007-12-05,92649,1,3905.37
1137,206,2008-11-30,45229,1,9764.37
1138,674,2008-05-30,83686,1,8564.85
1139,475,2006-08-17,98092,1,13031.55
1140,942,2011-04-12,29745,1,7370.37
1141,992,2001-01-31,11729,1,3464.37
1142,2197,2008-12-27,15334,1,2771.37
1143,793,2005-06-16,92543,1,944.37
1144,1975,2002-04-30,7462,1,692.37
1145,1053,2006-09-22,77520,1,3275.37
1146,609,1999-08-15,75090,1,9346.05
1147,2255,1999-10-15,82801,1,692.37
1148,2235,2001-06-27,21793,1,786.87
1149,498,2004-03-11,29621,1,17636.85
1150,2332,2011-01-27,28411,1,6419.7
1151,2361,2007-11-17,53172,1,7049.7
1152,2234,2002-02-17,73139,1,849.87
1153,782,2004-05-13,20855,1,1196.37
1154,1078,2010-07-27,91711,1,4094.37
1155,2053,2005-10-21,22602,1,4031.37
1156,578,2009-10-17,46975,1,9449.37
1157,965,2008-02-28,62812,1,6110.37
1158,2253,2000-12-27,39441,1,1574.37
1159,461,2014-01-08,29847,1,13733.37
1160,2252,2001-05-14,28411,1,1637.37
1161,764,2009-09-25,28041,1,3999.87
1162,1181,2004-01-17,73170,1,5039.37
1163,1115,2008-06-05,33184,1,4409.37
1164,1994,2006-08-28,37620,1,7244.37
1165,1061,2005-11-30,31329,1,1794.87
1166,2365,2008-11-08,55744,1,6356.7
1167,2219,2003-12-30,74074,1,1700.37
1168,792,2009-06-30,37618,1,849.87
1169,604,2003-01-06,13077,1,5767.65
1170,746,2007-06-27,83347,1,2645.37
1171,2225,2009-12-26,44201,1,723.87
1172,1165,2005-07-19,30016,1,6929.37
1173,936,2001-09-21,44044,1,5984.37
1174,761,2007-12-28,21043,1,2298.87
1175,2331,2001-04-16,28546,1,6488.37
1176,760,2006-12-30,65802,2,3778.74
1177,2255,2007-06-12,24523,1,679.77
1178,2219,2014-09-29,75901,1,2009.7
1179,2263,2008-08-27,44302,1,4031.37
1180,837,2000-01-15,55355,1,9764.37
1181,396,2006-11-20,78254,1,11343.15
1182,660,2006-05-05,23803,1,8492.4
1183,2343,2008-12-30,97391,1,5858.37
1184,2284,2001-10-11,15545,2,7432.74
1185,797,2000-10-18,33166,1,3653.37
1186,1273,2011-05-29,55008,1,5983.74
1187,2388,2013-08-26,46342,1,4157.37
1188,993,2005-12-16,42635,1,4094.37
1189,2071,2002-11-30,33165,1,4157.37
1190,2332,2004-09-23,94603,1,5039.37
1191,609,2010-11-30,98239,1,10079.37
1192,992,2004-07-09,87120,1,3338.37
1193,2396,2009-10-06,67211,1,1385.37
1194,726,2002-10-22,17363,1,1448.37
1195,1062,2000-05-15,48130,1,1700.37
1196,2240,2003-03-17,48327,1,1070.37
1197,2090,2005-08-15,27009,1,4283.37
1198,438,2011-01-31,60140,1,11969.37
1199,531,2010-04-23,48111,1,7556.85
1200,615,2012-06-30,15954,1,8189.37
1201,963,2012-03-24,60616,1,5039.37
1202,990,2001-10-04,44060,1,5291.37
1203,734,2007-11-30,92708,1,4409.37
1204,2253,2004-02-12,83642,1,1637.37
1205,1566,2012-05-14,92887,1,4346.37
1206,792,2006-06-06,95678,1,818.37
1207,517,2008-12-30,48126,1,8186.85
1208,733,2005-10-25,85392,1,4220.37
1209,2252,2003-06-27,92860,1,1637.37
1210,590,2009-11-04,21782,1,10709.37
1211,580,2007-11-25,77379,1,10013.85
1212,438,2008-08-29,27263,1,11765.25
1213,551,2004-11-19,33813,1,11084.85
1214,777,2008-09-28,8080,1,1492.47
1215,2252,2002-01-03,60401,1,1637.37
1216,906,2002-08-28,40524,1,5039.37
1217,989,2003-04-08,25512,1,5039.37
1218,2269,2009-06-28,98223,1,4188.87
1219,437,2003-02-14,34120,1,9645.3
1220,1005,1999-07-15,34669,1,1290.87
1221,639,2006-11-18,2050,1,10580.85
1222,674,2011-02-13,33542,1,8189.37
1223,2207,2014-06-23,58201,1,1379.7
1224,449,2014-03-14,75040,1,12851.37
1225,2388,2004-10-30,30052,1,3716.37
1226,990,2001-02-18,10598,1,5165.37
1227,1186,2007-03-05,71110,1,4598.37
1228,200,2013-04-12,77517,1,15749.37
1229,487,2007-09-03,2093,1,12722.85
1230,910,2002-01-19,92649,1,4976.37
1231,714,2001-12-21,73064,1,1952.37
1232,757,2001-11-08,43041,1,1007.37
1233,981,2006-11-11,13803,1,1952.37
1234,2268,2001-01-17,30539,1,3716.37
1235,837,2000-11-09,56381,1,10079.37
1236,573,2000-06-15,32909,1,3367.35
1237,1038,2001-10-03,95687,1,16376.85
1238,771,2001-02-28,49087,1,2015.37
1239,1050,2012-02-01,69138,1,3338.37
1240,2359,2003-06-30,49445,1,5165.37
1241,1810,2014-01-12,33703,1,3464.37
1242,2074,2000-10-11,46953,1,3968.37
1243,735,2006-05-28,90706,1,4535.37
1244,2054,2004-08-26,91780,1,6614.37
1245,816,2013-06-22,93561,1,5317.2
1246,725,2000-11-30,37115,1,1385.37
1247,2236,2006-07-23,73443,1,2141.37
1248,438,2012-01-02,45895,1,11969.37
1249,965,2006-11-24,8861,1,6110.37
1250,753,2001-08-06,41080,2,5920.74
1251,548,2009-07-28,60423,1,6236.37
1252,1943,2006-09-20,25772,1,1448.37
1253,1920,2005-11-20,96161,1,3149.37
1254,1061,2012-11-04,81652,1,2204.37
1255,1129,2008-12-27,19154,1,5385.87
1256,1936,2003-11-14,7068,1,3432.87
1257,927,2011-03-29,84081,1,6173.37
1258,2401,2002-03-04,33404,1,2015.37
1259,2332,2001-08-06,28105,1,5354.37
1260,2277,2006-03-13,91901,1,3464.37
1261,2094,1999-12-15,76255,1,5196.87
1262,636,2008-12-25,27235,1,10990.35
1263,479,2006-01-26,46385,2,23175.18
1264,2180,2004-07-15,18020,1,4976.37
1265,726,2003-06-26,23192,3,3967.11
